time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2025-08-03T03:00:00Z,65,71,1016.66,24.5,25.5,23.5
2025-08-03T05:30:00Z,68,68,1017.26,24.2,25.3,23.1
2025-07-21T06:30:00Z,60,72,1015.41,9.5,10.1,8.9
2025-07-21T18:30:00Z,49,79,1016.0,17.0,18.0,16.1
2025-07-21T01:30:00Z,53,77,1013.65,12.7,13.3,12.1
2025-07-18T16:30:00Z,35,90,1015.98,7.2,7.7,6.7
2025-07-18T01:00:00Z,50,78,1012.25,12.3,12.9,11.7
2025-07-20T16:00:00Z,54,77,1016.08,21.9,22.8,20.9
2025-07-20T00:00:00Z,48,80,1014.27,13.2,14.0,12.4
2025-06-16T12:30:00Z,67,65,1012.56,16.9,18.4,15.3
2025-06-16T19:00:00Z,30,96,1013.21,11.8,12.7,10.8
2025-07-24T10:30:00Z,73,66,1017.91,6.0,6.6,5.5
2025-07-24T01:00:00Z,54,76,1016.47,9.0,9.3,8.7
2025-07-24T13:00:00Z,71,68,1018.48,11.6,12.6,10.6
2025-07-24T11:00:00Z,73,66,1017.98,6.4,7.0,5.8
2025-07-04T05:00:00Z,58,73,1014.74,19.2,20.4,17.9
2025-07-04T23:30:00Z,45,82,1015.92,14.3,14.9,13.7
2025-07-04T08:00:00Z,58,73,1014.88,25.5,26.8,24.1
2025-07-04T13:30:00Z,60,72,1015.89,34.4,35.5,33.3
2025-06-12T12:00:00Z,61,70,1011.04,33.5,34.2,32.9
2025-06-12T08:00:00Z,60,70,1011.69,27.1,28.7,25.5
2025-07-16T04:00:00Z,58,72,1013.72,11.6,12.3,10.8
2025-07-16T01:00:00Z,49,78,1012.75,5.0,5.3,4.8
2025-06-06T04:30:00Z,60,69,1013.09,5.1,5.5,4.6
2025-05-16T20:30:00Z,33,85,1014.48,10.6,11.2,10.0
2025-05-16T22:00:00Z,34,83,1013.85,8.8,9.1,8.4
2025-06-05T00:00:00Z,45,79,1011.57,10.8,11.2,10.4
2025-06-05T22:00:00Z,41,81,1012.4,3.1,3.2,2.9
2025-05-12T19:00:00Z,32,88,1014.18,5.4,5.8,5.0
2025-05-12T03:00:00Z,61,71,1010.62,18.1,19.6,16.6
2025-07-13T09:30:00Z,62,71,1015.15,20.3,21.1,19.4
2025-06-23T13:00:00Z,63,68,1013.41,14.7,15.6,13.9
2025-06-23T17:30:00Z,33,90,1014.16,9.1,9.6,8.5
2025-06-13T02:00:00Z,51,76,1010.81,19.1,19.8,18.5
2025-06-22T00:00:00Z,43,79,1010.1,11.2,12.0,10.5
2025-06-22T09:30:00Z,62,65,1011.52,12.8,13.8,11.8
2025-06-22T06:30:00Z,60,68,1011.45,10.9,11.8,9.9
2025-06-22T02:30:00Z,49,73,1010.32,9.5,10.4,8.7
2025-06-01T14:00:00Z,61,72,1014.35,33.6,34.6,32.7
2025-06-20T16:00:00Z,51,76,1011.81,26.8,28.2,25.3
2025-07-10T00:30:00Z,46,78,1013.85,5.4,5.7,5.0
2025-07-10T07:30:00Z,65,68,1013.58,13.0,13.7,12.2
2025-07-10T21:30:00Z,39,87,1012.7,11.8,12.4,11.2
2025-05-27T07:30:00Z,57,66,1015.02,5.4,6.0,4.9
2025-07-15T16:00:00Z,42,83,1014.9,13.7,14.3,13.0
2025-06-25T12:30:00Z,55,70,1015.31,21.4,22.4,20.4
2025-06-25T16:30:00Z,41,82,1016.28,15.6,16.3,14.9
2025-06-25T12:00:00Z,55,70,1015.15,20.6,21.5,19.6
2025-08-07T10:00:00Z,69,69,1014.81,18.2,19.2,17.1
2025-08-07T16:30:00Z,35,95,1015.18,17.2,17.9,16.4
2025-08-07T15:00:00Z,44,88,1015.3,14.3,15.0,13.7
2025-08-08T03:00:00Z,61,74,1012.35,12.3,13.1,11.5
2025-05-21T00:00:00Z,43,81,1011.44,14.7,15.5,13.9
2025-05-21T03:30:00Z,59,71,1011.76,12.1,13.1,11.1
2025-07-22T19:30:00Z,34,93,1015.93,5.3,5.7,4.8
2025-07-22T22:00:00Z,41,85,1014.82,4.3,4.5,4.1
2025-05-11T17:00:00Z,30,94,1012.14,16.0,17.1,15.0
2025-05-11T05:00:00Z,57,71,1011.65,15.6,17.0,14.1
2025-06-08T17:00:00Z,55,72,1016.1,12.3,13.1,11.6
2025-06-10T22:00:00Z,40,84,1013.1,27.3,28.3,26.3
2025-06-14T05:30:00Z,59,70,1012.27,19.8,20.8,18.9
2025-06-14T12:00:00Z,59,71,1012.08,41.1,41.8,40.5
2025-08-01T07:30:00Z,69,70,1017.0,9.2,10.0,8.3
2025-05-24T15:30:00Z,52,73,1015.51,11.1,12.1,10.2
2025-07-01T04:30:00Z,62,69,1011.49,10.6,11.5,9.7
2025-07-01T22:30:00Z,40,82,1010.96,8.7,9.0,8.3
2025-07-01T23:00:00Z,42,80,1010.55,8.8,9.2,8.3
2025-07-31T00:30:00Z,48,79,1013.95,7.6,8.1,7.2
2025-07-31T01:30:00Z,52,76,1014.07,7.9,8.4,7.5
2025-07-31T02:30:00Z,61,73,1014.01,9.7,10.4,8.9
2025-07-31T02:00:00Z,58,75,1014.08,9.1,9.7,8.4
2025-07-27T02:30:00Z,62,71,1014.19,8.3,9.1,7.4
2025-07-27T17:30:00Z,31,94,1015.99,21.0,21.9,20.1
2025-05-15T05:00:00Z,55,67,1015.34,9.9,10.5,9.2
2025-07-14T10:00:00Z,65,68,1014.92,13.4,13.9,12.9
2025-07-14T19:30:00Z,34,90,1014.63,9.8,10.3,9.3
2025-07-14T18:00:00Z,35,90,1015.27,38.1,39.2,36.9
2025-05-25T03:00:00Z,52,70,1015.06,11.2,11.9,10.4
2025-05-25T16:30:00Z,46,76,1016.78,9.8,10.3,9.4
2025-05-25T01:30:00Z,47,74,1014.84,9.9,10.5,9.4
2025-05-25T02:30:00Z,51,71,1014.94,10.8,11.5,10.0
2025-05-22T09:00:00Z,66,67,1012.79,18.9,20.5,17.3
2025-05-22T00:30:00Z,49,79,1011.66,12.6,13.3,11.9
2025-06-03T13:00:00Z,63,68,1015.0,14.6,15.3,13.8
2025-06-03T21:00:00Z,40,82,1014.24,6.3,6.7,5.9
2025-06-21T03:00:00Z,51,71,1009.76,10.7,11.6,9.8
2025-06-21T09:30:00Z,51,71,1010.14,12.3,13.1,11.4
2025-05-20T01:30:00Z,54,75,1013.05,14.0,14.8,13.2
2025-05-20T20:00:00Z,34,90,1013.3,17.3,18.2,16.4
2025-05-20T02:30:00Z,58,72,1012.89,14.3,15.8,12.9
2025-06-18T05:30:00Z,64,71,1009.81,12.1,13.4,10.8
2025-06-19T17:30:00Z,32,91,1011.48,11.7,12.4,10.9
2025-06-19T18:00:00Z,31,92,1011.52,10.0,10.6,9.5
2025-06-19T09:00:00Z,63,72,1009.88,9.8,10.9,8.8
2025-05-30T20:30:00Z,34,91,1013.36,8.5,9.0,8.0
2025-05-30T19:30:00Z,31,93,1014.04,9.7,10.1,9.4
2025-05-30T03:30:00Z,58,70,1013.4,14.3,15.0,13.5
2025-05-30T11:30:00Z,65,66,1011.06,21.1,22.0,20.1
2025-07-07T07:30:00Z,61,70,1013.89,12.2,13.1,11.3
2025-07-07T22:30:00Z,40,83,1015.04,14.5,15.2,13.8
2025-07-07T12:00:00Z,59,70,1013.81,29.3,30.4,28.3
2025-07-26T11:30:00Z,62,70,1015.21,3.6,4.0,3.2
2025-07-26T09:00:00Z,65,69,1015.77,3.2,3.6,2.8
2025-07-26T19:30:00Z,31,91,1016.18,2.7,3.0,2.5
2025-07-30T13:30:00Z,60,73,1016.52,18.4,19.6,17.3
2025-07-08T04:00:00Z,62,68,1016.28,8.6,9.3,7.9
2025-07-08T04:30:00Z,63,68,1016.63,8.6,9.1,8.2
2025-07-08T18:30:00Z,32,93,1019.15,13.1,13.8,12.4
2025-07-08T01:30:00Z,52,75,1014.62,10.3,11.0,9.7
2025-05-14T12:30:00Z,61,60,1016.06,7.8,8.3,7.2
2025-05-14T06:00:00Z,57,64,1015.9,6.6,7.2,6.1
2025-06-15T11:00:00Z,67,65,1012.46,16.4,17.7,15.1
2025-06-15T22:00:00Z,39,86,1011.63,11.8,12.6,11.1
2025-06-15T12:00:00Z,66,64,1012.76,16.0,17.4,14.5
2025-07-03T16:30:00Z,32,89,1013.25,10.3,11.0,9.7
2025-06-26T14:00:00Z,57,72,1014.42,39.4,40.3,38.5
2025-06-26T15:00:00Z,54,74,1014.56,39.0,39.9,38.0
2025-06-26T18:00:00Z,31,94,1014.18,34.9,36.1,33.7
2025-07-06T17:30:00Z,31,93,1015.3,13.5,14.3,12.7
2025-07-06T02:00:00Z,55,74,1015.54,12.6,13.6,11.6
2025-06-24T00:00:00Z,43,78,1013.09,9.7,10.5,9.0
2025-05-13T21:00:00Z,26,87,1015.54,2.1,2.2,1.9
2025-05-13T18:30:00Z,27,88,1016.25,2.0,2.1,1.8
2025-06-27T06:30:00Z,62,70,1013.18,20.5,21.4,19.6
2025-06-27T11:30:00Z,60,71,1012.59,41.6,42.5,40.7
2025-06-27T19:30:00Z,32,92,1014.24,26.2,27.7,24.6
2025-07-02T03:00:00Z,57,72,1010.2,15.2,16.2,14.3
2025-05-29T08:00:00Z,55,69,1015.23,15.4,15.7,15.2
2025-07-17T22:00:00Z,40,86,1013.1,8.9,9.3,8.5
2025-07-17T20:00:00Z,33,91,1014.18,4.2,4.5,3.9
2025-07-23T19:30:00Z,32,92,1017.78,11.3,11.8,10.9
2025-05-23T04:30:00Z,61,70,1014.03,16.2,17.7,14.6
2025-05-23T15:30:00Z,51,73,1014.3,25.9,27.2,24.7
2025-05-23T02:30:00Z,58,72,1013.25,14.7,16.0,13.3
2025-05-31T23:00:00Z,45,82,1013.55,31.0,32.0,29.9
2025-05-31T02:00:00Z,56,75,1012.75,12.5,13.1,11.8
2025-05-17T03:00:00Z,52,69,1013.59,14.7,15.3,14.1
2025-05-17T03:30:00Z,52,69,1013.98,15.1,15.6,14.5
2025-05-17T07:30:00Z,53,69,1015.34,27.4,28.6,26.1
2025-05-17T12:30:00Z,53,67,1014.65,15.8,16.3,15.2
2025-06-04T23:30:00Z,43,79,1011.64,8.9,9.4,8.4
2025-06-04T02:00:00Z,58,70,1012.25,6.3,6.6,5.9
2025-06-04T13:30:00Z,65,68,1013.18,8.2,8.8,7.7
2025-06-04T00:00:00Z,59,70,1012.3,6.8,7.3,6.2
2025-08-04T11:30:00Z,70,67,1013.62,21.0,22.6,19.5
2025-07-09T01:00:00Z,49,76,1016.27,7.4,7.8,7.1
2025-07-09T09:30:00Z,64,69,1016.44,8.5,9.3,7.6
2025-07-28T08:30:00Z,71,67,1016.64,9.3,10.1,8.5
2025-07-28T23:30:00Z,47,80,1016.52,7.3,7.7,6.9
2025-06-07T00:30:00Z,46,76,1012.7,7.1,7.3,6.8
2025-06-07T12:30:00Z,56,69,1014.75,11.2,12.0,10.4
2025-06-07T21:30:00Z,38,82,1015.32,8.2,8.6,7.8
2025-06-07T16:30:00Z,50,73,1015.99,9.3,9.8,8.8
2025-05-28T10:00:00Z,57,69,1014.82,19.2,19.9,18.5
2025-08-02T22:00:00Z,42,84,1018.14,12.3,13.0,11.7
2025-08-02T00:30:00Z,53,78,1017.67,14.6,15.4,13.8
2025-08-02T18:00:00Z,34,92,1020.14,29.3,30.2,28.4
2025-06-28T22:00:00Z,39,86,1014.56,13.3,14.0,12.6
2025-06-28T08:30:00Z,61,71,1014.73,26.6,28.0,25.1
2025-06-28T12:00:00Z,60,72,1015.5,40.6,41.6,39.6
2025-05-10T15:30:00Z,36,88,1012.65,14.6,15.6,13.6
2025-07-25T05:30:00Z,68,69,1016.94,3.9,4.3,3.6
2025-07-25T01:00:00Z,52,76,1016.64,2.4,2.5,2.3
2025-07-25T22:00:00Z,40,85,1015.85,3.1,3.3,2.8
2025-06-09T15:00:00Z,58,70,1014.63,43.7,44.6,42.9
2025-06-09T14:00:00Z,61,68,1014.42,37.8,38.7,36.9
2025-08-06T11:30:00Z,69,67,1015.83,22.4,23.9,20.9
2025-07-29T05:00:00Z,67,69,1017.3,7.4,8.0,6.7
2025-07-29T03:00:00Z,63,70,1016.4,8.7,9.3,8.1
2025-07-12T12:30:00Z,62,72,1014.94,37.6,38.7,36.5
2025-07-12T14:00:00Z,58,74,1015.78,36.6,37.8,35.3
2025-07-12T01:30:00Z,52,76,1013.14,15.9,16.6,15.2
2025-07-12T14:30:00Z,58,74,1015.98,37.4,38.8,36.1
2025-07-05T07:00:00Z,62,71,1017.58,18.9,20.1,17.8
2025-06-02T05:00:00Z,58,70,1013.99,10.2,11.1,9.3
2025-06-02T13:30:00Z,58,70,1014.52,32.2,33.0,31.3
2025-08-05T03:00:00Z,65,74,1012.33,22.9,24.6,21.1
2025-08-03T00:00:00Z,51,79,1016.85,14.2,14.9,13.5
2025-07-21T07:30:00Z,60,73,1015.24,10.5,11.1,9.9
2025-07-21T02:00:00Z,55,75,1013.75,13.5,14.1,12.9
2025-07-21T23:00:00Z,43,85,1013.94,10.2,10.8,9.6
2025-07-21T15:00:00Z,62,72,1016.02,21.6,22.7,20.4
2025-07-21T09:00:00Z,61,73,1014.58,14.2,15.2,13.1
2025-07-18T12:00:00Z,61,70,1014.77,17.6,18.4,16.8
2025-07-20T10:30:00Z,58,73,1014.87,28.8,30.0,27.5
2025-06-16T10:00:00Z,66,66,1012.17,16.7,18.3,15.2
2025-06-16T20:00:00Z,31,93,1012.78,11.9,12.4,11.3
2025-06-16T05:00:00Z,65,69,1012.29,16.9,18.2,15.6
2025-07-24T11:30:00Z,73,65,1017.97,6.3,6.8,5.7
2025-07-24T05:00:00Z,69,69,1017.24,7.2,7.7,6.7
2025-07-04T05:30:00Z,58,73,1014.97,19.8,21.2,18.5
2025-07-04T08:30:00Z,58,73,1014.85,26.8,27.9,25.8
2025-06-17T14:30:00Z,38,87,1011.48,12.4,13.0,11.8
2025-06-17T09:00:00Z,64,67,1010.86,16.0,17.2,14.8
2025-06-17T12:30:00Z,65,64,1010.98,15.1,16.3,13.8
2025-06-17T00:30:00Z,46,80,1010.89,13.8,14.7,13.0
2025-06-17T20:00:00Z,31,95,1010.44,10.4,11.1,9.7
2025-06-17T14:00:00Z,43,81,1011.38,14.5,15.8,13.2
2025-06-12T10:30:00Z,61,70,1011.11,36.6,37.5,35.8
2025-06-12T05:30:00Z,61,70,1012.36,19.9,20.7,19.1
2025-06-12T06:30:00Z,62,69,1012.15,25.4,26.8,24.0
2025-07-16T10:00:00Z,58,72,1013.91,12.6,13.5,11.7
2025-07-16T15:30:00Z,49,77,1015.21,7.9,8.3,7.5
2025-07-19T03:30:00Z,59,73,1014.02,8.7,9.3,8.2
2025-07-19T02:30:00Z,57,74,1013.02,13.2,13.8,12.5
2025-06-06T11:00:00Z,58,69,1012.81,9.3,10.0,8.6
2025-06-06T18:00:00Z,45,78,1014.46,9.5,10.0,9.0
2025-05-16T07:30:00Z,58,67,1015.2,12.8,13.5,12.0
2025-05-16T04:30:00Z,58,65,1014.98,13.0,13.8,12.1
2025-05-16T14:00:00Z,53,69,1014.88,25.5,26.8,24.2
2025-06-05T01:00:00Z,48,76,1011.65,12.6,13.0,12.2
2025-06-05T23:00:00Z,45,79,1012.13,5.4,5.6,5.1
2025-05-12T21:30:00Z,31,86,1013.0,5.6,5.9,5.2
2025-05-12T18:00:00Z,32,89,1013.96,7.1,7.6,6.6
2025-05-12T10:00:00Z,61,67,1012.46,10.7,11.1,10.2
2025-07-13T13:30:00Z,65,70,1016.2,17.3,18.0,16.5
2025-07-13T03:30:00Z,59,73,1015.01,17.0,18.1,15.9
2025-06-23T13:30:00Z,58,71,1013.39,14.0,15.1,12.8
2025-06-23T22:30:00Z,39,83,1013.56,8.7,9.2,8.1
2025-06-13T17:00:00Z,32,91,1012.02,18.8,19.6,18.1
2025-06-13T00:30:00Z,45,79,1010.78,15.4,15.9,14.9
2025-06-22T19:00:00Z,28,94,1013.5,11.9,12.7,11.1
2025-06-22T17:00:00Z,29,92,1013.47,11.7,12.2,11.2
2025-06-01T01:00:00Z,52,77,1012.39,28.2,29.1,27.3
2025-06-01T14:30:00Z,46,82,1014.42,30.6,31.7,29.5
2025-06-01T10:00:00Z,65,69,1013.24,32.0,32.5,31.5
2025-06-20T23:30:00Z,44,80,1010.16,9.9,10.4,9.4
2025-06-20T03:00:00Z,56,73,1009.89,12.7,13.7,11.7
2025-07-10T15:00:00Z,37,89,1013.66,10.6,11.3,10.0
2025-07-10T12:00:00Z,66,65,1013.62,14.9,16.2,13.7
2025-05-27T08:00:00Z,57,66,1014.92,5.8,6.3,5.4
2025-05-27T20:30:00Z,34,87,1014.93,8.9,9.3,8.4
2025-05-27T20:00:00Z,32,89,1014.98,9.1,9.6,8.5
2025-05-27T02:00:00Z,52,73,1014.29,16.1,16.9,15.2
2025-05-27T18:30:00Z,29,92,1015.19,12.9,13.4,12.3
2025-07-15T05:00:00Z,59,71,1013.93,12.4,13.2,11.5
2025-07-15T15:00:00Z,53,74,1014.91,16.1,16.9,15.2
2025-07-15T19:00:00Z,31,93,1015.46,4.4,4.8,4.0
2025-08-07T05:00:00Z,62,72,1015.33,15.3,16.5,14.2
2025-05-21T18:30:00Z,31,95,1013.15,12.5,13.1,11.9
2025-05-21T23:30:00Z,48,81,1011.89,14.3,15.2,13.4
2025-05-21T14:00:00Z,41,81,1012.94,13.3,14.0,12.6
2025-05-21T14:30:00Z,37,86,1013.07,14.4,15.4,13.3
2025-07-22T14:30:00Z,59,72,1015.52,6.4,7.0,5.7
2025-07-22T13:00:00Z,59,71,1014.74,5.7,6.1,5.2
2025-07-22T08:30:00Z,58,72,1014.57,5.7,6.1,5.3
2025-06-08T12:30:00Z,64,66,1015.14,15.2,16.0,14.4
2025-06-08T05:00:00Z,63,67,1015.86,8.8,9.3,8.2
2025-06-08T02:30:00Z,56,70,1015.02,7.6,8.1,7.0
2025-06-08T17:30:00Z,53,74,1016.17,12.6,13.1,12.0
2025-06-10T20:00:00Z,34,90,1013.97,26.4,27.2,25.6
2025-06-10T17:30:00Z,34,89,1014.55,21.1,21.9,20.2
2025-06-10T00:30:00Z,48,77,1012.0,15.0,15.8,14.2
2025-06-10T04:30:00Z,61,69,1013.62,22.4,23.1,21.6
2025-06-10T10:00:00Z,63,69,1013.47,34.5,35.5,33.4
2025-06-10T09:00:00Z,62,69,1013.55,33.1,34.1,32.2
2025-06-14T20:00:00Z,34,91,1013.75,19.3,20.1,18.6
2025-06-14T18:00:00Z,34,91,1014.07,30.4,31.4,29.4
2025-08-01T02:00:00Z,56,74,1015.05,7.6,8.0,7.2
2025-08-01T16:30:00Z,51,79,1019.02,38.0,39.4,36.6
2025-08-01T20:00:00Z,37,90,1018.98,21.7,22.4,21.1
2025-08-01T21:00:00Z,39,88,1018.64,21.6,22.5,20.6
2025-05-24T23:00:00Z,40,79,1015.08,8.6,9.1,8.0
2025-05-24T06:30:00Z,50,68,1013.8,15.3,16.0,14.6
2025-07-01T05:30:00Z,61,70,1011.76,14.5,15.2,13.8
2025-07-01T20:30:00Z,35,87,1011.92,15.6,16.3,14.9
2025-07-27T23:30:00Z,46,80,1014.82,4.4,4.8,4.0
2025-07-27T00:30:00Z,46,79,1014.12,7.1,7.4,6.7
2025-06-11T18:00:00Z,41,84,1013.97,29.7,30.6,28.8
2025-06-11T20:00:00Z,36,88,1013.3,10.5,10.9,10.0
2025-05-15T17:30:00Z,29,88,1016.14,14.7,15.5,13.9
2025-05-15T00:00:00Z,42,74,1015.06,6.2,6.5,5.9
2025-07-14T06:30:00Z,63,69,1015.07,7.0,7.6,6.5
2025-07-14T20:00:00Z,35,89,1014.53,10.6,11.0,10.2
2025-05-25T14:00:00Z,53,71,1016.23,10.8,11.5,10.1
2025-05-25T19:30:00Z,31,89,1017.02,8.0,8.5,7.6
2025-05-25T18:30:00Z,30,91,1017.2,8.4,8.8,8.0
2025-05-25T09:30:00Z,59,67,1015.26,10.2,10.9,9.4
2025-05-25T08:30:00Z,62,67,1015.52,11.1,11.8,10.4
2025-05-22T12:30:00Z,64,67,1012.56,25.7,26.9,24.4
2025-06-03T10:30:00Z,62,68,1015.55,13.1,13.8,12.5
2025-06-21T14:30:00Z,49,73,1011.56,11.1,11.8,10.3
2025-06-21T04:00:00Z,54,69,1009.95,13.5,14.7,12.3
2025-06-21T16:30:00Z,39,81,1011.8,11.2,11.9,10.5
2025-06-21T02:00:00Z,52,74,1009.76,12.0,12.8,11.3
2025-06-21T10:30:00Z,50,71,1010.1,12.5,13.4,11.5
2025-05-20T00:30:00Z,48,77,1013.28,11.9,12.5,11.3
2025-05-20T08:00:00Z,65,66,1013.77,17.6,18.8,16.3
2025-05-20T04:00:00Z,62,69,1013.48,16.5,17.5,15.5
2025-05-20T18:30:00Z,27,96,1013.71,12.6,13.1,12.1
2025-05-20T05:00:00Z,66,68,1013.75,17.0,17.8,16.1
2025-06-18T21:30:00Z,35,89,1009.08,9.2,9.7,8.7
2025-06-18T14:00:00Z,43,84,1010.11,14.7,16.1,13.2
2025-06-18T04:00:00Z,60,72,1009.07,10.7,11.8,9.6
2025-06-18T02:00:00Z,51,76,1008.5,10.4,11.2,9.6
2025-06-19T05:30:00Z,63,71,1010.39,10.2,11.5,9.0
2025-06-19T04:00:00Z,61,71,1009.92,9.6,10.4,8.9
2025-05-30T05:30:00Z,61,69,1014.15,13.8,14.6,13.1
2025-05-30T10:30:00Z,62,66,1012.42,21.8,22.6,21.0
2025-05-30T00:30:00Z,46,77,1012.97,12.3,12.8,11.8
2025-07-07T14:30:00Z,55,73,1015.04,32.2,33.1,31.2
2025-07-07T15:30:00Z,47,77,1015.47,30.0,31.1,28.9
2025-07-07T09:00:00Z,60,70,1013.85,17.5,18.1,16.9
2025-07-07T17:30:00Z,29,94,1015.36,23.5,24.4,22.5
2025-07-26T15:30:00Z,53,74,1016.16,4.1,4.4,3.9
2025-07-26T04:00:00Z,67,68,1015.33,3.2,3.6,2.7
2025-07-08T05:30:00Z,64,67,1017.22,7.7,8.3,7.1
2025-07-08T19:00:00Z,31,94,1019.03,13.3,14.0,12.6
2025-07-08T23:00:00Z,42,82,1017.2,5.6,6.1,5.2
2025-07-08T14:00:00Z,55,74,1018.12,18.3,19.3,17.2
2025-06-15T13:30:00Z,58,72,1013.43,18.6,19.8,17.3
2025-06-15T20:00:00Z,32,93,1012.18,12.7,13.3,12.1
2025-07-03T19:30:00Z,32,90,1013.51,6.9,7.2,6.6
2025-07-03T04:00:00Z,60,70,1011.47,14.5,15.2,13.8
2025-07-03T00:30:00Z,48,76,1010.3,7.3,7.7,6.9
2025-07-03T15:00:00Z,46,77,1013.18,13.1,13.8,12.4
2025-06-26T00:00:00Z,46,79,1013.17,10.5,11.0,10.0
2025-06-26T17:30:00Z,32,92,1014.31,34.2,35.1,33.3
2025-06-26T08:00:00Z,61,69,1014.29,23.6,24.5,22.7
2025-06-26T02:00:00Z,54,74,1012.8,11.5,12.1,10.9
2025-07-06T08:00:00Z,66,68,1015.27,16.5,17.5,15.5
2025-05-13T14:30:00Z,42,72,1015.69,4.0,4.3,3.7
2025-05-13T20:30:00Z,26,88,1015.52,2.0,2.1,2.0
2025-07-11T09:00:00Z,65,68,1013.0,13.6,14.2,13.1
2025-07-11T07:00:00Z,65,68,1012.38,13.2,13.7,12.7
2025-07-11T21:30:00Z,39,86,1013.97,12.5,13.1,11.8
2025-07-11T12:00:00Z,64,69,1013.33,17.5,18.6,16.5
2025-07-11T22:00:00Z,39,86,1013.81,12.8,13.8,11.8
2025-07-11T17:00:00Z,45,83,1014.15,19.0,20.1,17.9
2025-07-11T13:30:00Z,64,71,1013.52,19.4,20.9,18.0
2025-06-27T19:00:00Z,32,92,1014.37,25.6,26.6,24.6
2025-05-29T03:00:00Z,55,70,1014.82,13.3,13.8,12.8
2025-05-29T12:30:00Z,57,69,1013.8,18.4,19.1,17.6
2025-07-17T16:00:00Z,34,91,1014.57,6.0,6.4,5.7
2025-07-17T03:30:00Z,58,71,1013.44,4.5,4.9,4.2
2025-07-23T23:00:00Z,43,82,1016.78,5.5,5.8,5.1
2025-07-23T22:00:00Z,38,85,1017.02,6.1,6.3,5.8
2025-05-23T10:00:00Z,59,71,1012.9,34.9,35.9,33.9
2025-05-23T05:30:00Z,62,69,1014.16,16.8,17.8,15.9
2025-05-31T17:30:00Z,41,87,1015.25,38.6,39.8,37.4
2025-05-31T19:30:00Z,34,92,1014.04,43.8,45.0,42.6
2025-06-29T22:00:00Z,39,84,1013.74,6.4,6.8,6.1
2025-06-29T10:30:00Z,63,70,1014.76,23.9,25.1,22.7
2025-05-17T08:30:00Z,52,69,1015.07,27.6,28.5,26.7
2025-06-04T08:00:00Z,59,69,1013.18,7.5,8.1,6.9
2025-06-04T03:30:00Z,60,69,1012.78,7.6,8.0,7.1
2025-08-04T07:30:00Z,68,68,1013.48,19.2,20.1,18.2
2025-07-09T13:00:00Z,64,68,1016.75,9.5,10.4,8.7
2025-07-28T02:00:00Z,59,73,1014.73,4.5,4.9,4.1
2025-07-28T20:00:00Z,36,90,1017.63,10.6,11.0,10.2
2025-07-28T22:30:00Z,44,82,1017.01,6.6,7.0,6.3
2025-06-07T08:30:00Z,58,68,1014.9,5.6,6.2,5.0
2025-05-28T13:00:00Z,58,68,1014.71,16.3,16.8,15.8
2025-05-28T08:00:00Z,59,69,1015.8,14.8,15.2,14.4
2025-05-28T10:30:00Z,57,69,1014.76,17.8,18.5,17.2
2025-05-28T18:30:00Z,43,79,1015.11,7.7,7.9,7.4
2025-05-26T20:00:00Z,35,86,1015.83,12.1,12.5,11.7
2025-08-02T14:30:00Z,62,72,1019.99,39.9,40.9,38.9
2025-08-02T05:30:00Z,69,68,1019.58,9.1,10.0,8.3
2025-06-30T03:00:00Z,61,71,1011.57,12.1,13.2,11.0
2025-06-30T02:30:00Z,59,72,1011.68,9.6,10.4,8.8
2025-06-28T04:00:00Z,59,72,1013.92,12.9,13.8,12.1
2025-06-28T16:00:00Z,32,92,1016.44,40.3,41.6,39.1
2025-06-28T11:00:00Z,60,72,1015.13,39.9,40.9,39.0
2025-07-25T00:30:00Z,50,78,1016.85,1.8,1.9,1.8
2025-07-25T21:30:00Z,39,86,1016.0,3.1,3.3,2.9
2025-07-25T22:30:00Z,42,83,1015.71,3.9,4.3,3.6
2025-06-09T12:00:00Z,61,69,1013.5,24.9,26.1,23.6
2025-06-09T20:30:00Z,40,84,1013.86,30.8,31.8,29.9
2025-08-06T19:30:00Z,35,96,1016.64,13.9,14.7,13.2
2025-08-06T21:30:00Z,44,90,1015.94,15.0,15.7,14.2
2025-08-06T23:00:00Z,46,86,1015.06,15.8,16.6,14.9
2025-08-06T00:30:00Z,53,81,1014.42,17.9,19.0,16.8
2025-07-29T07:00:00Z,69,68,1017.14,8.3,9.0,7.5
2025-07-05T06:00:00Z,61,71,1017.39,12.2,13.0,11.3
2025-07-05T15:30:00Z,51,78,1018.55,114.8,119.8,109.8
2025-07-05T17:00:00Z,32,94,1018.38,50.0,51.4,48.5
2025-06-02T15:00:00Z,40,82,1014.97,23.9,25.3,22.6
2025-06-02T23:30:00Z,44,78,1014.29,6.2,6.6,5.9
2025-06-02T19:30:00Z,33,89,1015.67,5.6,5.9,5.3
2025-08-05T13:30:00Z,70,69,1014.84,36.6,37.7,35.4
2025-08-05T07:30:00Z,70,70,1013.65,19.8,21.4,18.3
2025-08-05T17:00:00Z,33,95,1015.96,28.0,29.2,26.9
2025-08-05T23:30:00Z,50,84,1014.47,27.4,29.0,25.9
2025-08-03T11:00:00Z,69,70,1016.86,27.1,28.3,25.8
2025-08-03T09:00:00Z,70,67,1017.09,21.3,22.8,19.9
2025-08-03T18:30:00Z,34,92,1016.96,37.1,38.3,35.9
